Student Name,Student ID,Year,IOT,CTSD,DS,OOPS,DTI,COA,DBMS,PFSD,MPC,ASE,OS,Specialization
Student_361,1360,2,8,6,9,9,6,9,9,10,6,8,6,Cyber Security
Student_362,1361,2,7,9,8,10,6,9,8,7,9,8,7,Cyber Security
Student_363,1362,2,8,7,9,6,6,9,10,6,6,6,7,Cyber Security
Student_364,1363,1,6,8,9,6,6,10,8,9,7,7,6,AI-IPA
Student_365,1364,2,7,7,8,9,7,10,8,8,6,10,8,Cyber Security
Student_366,1365,2,6,10,6,7,7,8,8,9,7,10,10,Cyber Security
Student_367,1366,1,6,9,7,10,10,10,8,9,9,10,10,Cyber Security
Student_368,1367,1,7,7,7,6,10,9,7,9,6,9,8,AI-IPA
Student_369,1368,1,6,6,8,8,6,6,9,9,6,10,8,AI-IPA
Student_370,1369,2,6,6,9,10,9,6,10,6,6,6,10,Cyber Security
Student_371,1370,2,8,10,10,8,7,8,6,9,6,10,7,AI-IPA
Student_372,1371,2,8,7,8,6,7,9,8,6,8,6,8,AI-IPA
Student_373,1372,2,10,10,7,9,9,9,7,6,9,9,9,AI-IPA
Student_374,1373,1,7,7,7,6,6,7,10,10,10,9,8,Cyber Security
Student_375,1374,2,6,8,7,9,10,9,9,6,8,10,8,Cyber Security
Student_376,1375,1,8,9,6,8,10,9,10,7,8,6,7,Cloud
Student_377,1376,1,7,10,9,8,6,8,10,10,8,6,7,AI-IPA
Student_378,1377,2,8,6,7,6,6,9,8,8,10,9,8,Cloud
Student_379,1378,2,8,10,10,8,7,10,10,8,6,6,8,Cloud
Student_380,1379,1,6,8,8,8,6,7,10,7,8,7,9,Cyber Security
Student_381,1380,1,6,10,8,10,10,10,10,6,10,8,6,AI-IPA
Student_382,1381,1,9,8,10,9,6,8,7,9,10,9,9,Cloud
Student_383,1382,1,8,9,8,6,9,7,9,10,10,8,7,Cyber Security
Student_384,1383,1,10,6,6,9,7,6,10,8,9,6,9,Cyber Security
Student_385,1384,1,7,10,8,6,8,10,9,7,8,8,7,AI-IPA
Student_386,1385,2,9,8,7,6,10,7,8,10,8,9,9,Cyber Security
Student_387,1386,2,8,8,6,6,9,10,10,10,6,6,8,Cyber Security
Student_388,1387,2,7,10,8,8,7,6,8,10,8,7,6,Cloud
Student_389,1388,1,7,8,10,8,9,8,8,8,10,6,9,Cyber Security
Student_390,1389,2,7,9,9,8,8,10,9,8,8,9,10,Cloud
Student_391,1390,1,8,8,7,6,9,9,6,10,7,9,9,Cloud
Student_392,1391,2,9,6,9,9,10,7,7,8,9,7,8,AI-IPA
Student_393,1392,1,7,7,8,10,8,10,10,7,6,8,7,Cloud
Student_394,1393,2,7,10,10,10,8,7,8,6,6,8,7,Cyber Security
Student_395,1394,1,8,10,7,9,10,10,9,8,7,9,7,Cloud
Student_396,1395,1,7,8,6,6,9,7,7,7,8,7,10,Cyber Security
Student_397,1396,1,8,8,7,6,9,6,7,7,6,10,6,Cyber Security
Student_398,1397,1,8,7,10,7,7,10,9,_,6,9,7,Cyber Security
Student_399,1398,2,9,6,8,7,10,9,7,10,7,6,9,Cloud
Student_400,1399,1,7,8,6,8,10,9,8,9,8,8,6,AI-IPA
Student_401,1400,1,6,6,6,7,7,8,10,9,10,6,10,Cloud
Student_402,1401,1,7,8,7,7,8,10,8,7,7,9,6,Cloud
Student_403,1402,2,10,8,10,6,6,6,8,7,9,9,9,AI-IPA
Student_404,1403,1,6,6,10,10,9,8,10,8,6,8,8,AI-IPA
Student_405,1404,2,7,10,6,6,7,6,7,7,10,9,10,Cyber Security
Student_406,1405,2,7,9,7,9,8,6,10,9,8,9,8,AI-IPA
Student_407,1406,1,8,9,10,6,8,6,7,8,6,7,7,AI-IPA
Student_408,1407,1,9,7,9,7,9,10,8,9,6,9,6,Cyber Security
Student_409,1408,2,9,9,6,8,9,8,10,9,9,6,8,AI-IPA
Student_410,1409,2,8,9,10,9,9,6,8,8,7,8,7,Cyber Security
Student_411,1410,2,9,6,7,8,10,7,6,7,8,9,10,Cyber Security
Student_412,1411,1,9,8,7,9,7,6,8,10,10,7,7,Cloud
Student_413,1412,2,9,9,6,9,6,7,9,8,8,9,8,Cyber Security
Student_414,1413,2,8,7,9,10,10,7,8,8,7,6,7,AI-IPA
Student_415,1414,2,7,8,10,10,9,6,9,7,7,7,8,Cyber Security
Student_416,1415,1,7,7,6,6,8,10,10,6,10,9,10,AI-IPA
Student_417,1416,1,8,9,10,7,7,9,10,10,7,8,8,AI-IPA
Student_418,1417,1,6,10,10,7,7,10,6,9,7,10,6,AI-IPA
Student_419,1418,2,7,10,6,10,10,7,6,8,7,7,7,Cyber Security
Student_420,1419,1,8,9,8,7,10,10,9,10,10,6,8,AI-IPA
Student_421,1420,2,6,10,10,10,7,6,7,7,8,10,6,AI-IPA
Student_422,1421,1,8,9,7,6,7,9,10,10,10,10,6,Cloud
Student_423,1422,2,9,7,9,7,8,6,9,10,9,9,10,AI-IPA
Student_424,1423,2,8,6,9,7,7,9,7,8,9,7,7,Cyber Security
Student_425,1424,1,10,6,7,8,8,9,6,7,9,6,10,AI-IPA
Student_426,1425,2,10,7,10,8,8,10,7,8,8,6,9,Cloud
Student_427,1426,1,6,8,8,10,6,10,10,6,7,7,10,Cyber Security
Student_428,1427,2,6,9,7,10,10,9,9,10,8,6,9,AI-IPA
Student_429,1428,1,8,8,7,7,7,10,10,6,10,6,10,AI-IPA
Student_430,1429,1,9,10,10,7,10,10,6,6,10,10,9,Cloud
Student_431,1430,1,8,8,7,10,6,7,7,7,6,7,6,AI-IPA
Student_432,1431,2,9,6,10,6,6,8,10,6,8,7,9,Cyber Security
Student_433,1432,2,8,6,10,6,8,9,9,9,6,7,7,AI-IPA
Student_434,1433,1,6,9,8,7,6,8,8,8,9,6,6,AI-IPA
Student_435,1434,1,9,7,9,7,10,10,9,10,6,10,10,Cyber Security
Student_436,1435,2,6,9,9,7,8,8,7,6,10,10,6,Cloud
Student_437,1436,1,7,9,8,9,9,7,8,10,9,10,10,AI-IPA
Student_438,1437,1,10,7,9,6,8,10,6,9,9,10,9,Cloud
Student_439,1438,2,9,8,8,8,6,9,10,8,8,7,6,Cyber Security
Student_440,1439,2,6,7,7,7,10,6,8,10,9,10,6,Cloud
Student_441,1440,1,8,7,9,7,10,6,8,7,7,6,8,Cloud
Student_442,1441,2,10,10,9,10,8,6,9,7,8,9,7,Cyber Security
Student_443,1442,1,10,7,9,10,10,7,6,6,9,7,9,AI-IPA
Student_444,1443,2,10,10,7,10,8,9,9,9,9,9,8,Cloud
Student_445,1444,2,9,10,7,10,6,7,8,9,8,8,6,AI-IPA
Student_446,1445,2,10,7,8,6,10,6,6,10,8,10,8,AI-IPA
Student_447,1446,2,10,8,10,9,10,6,9,10,9,7,8,Cloud
Student_448,1447,1,7,6,7,7,8,6,8,10,7,6,8,Cyber Security
Student_449,1448,1,8,8,9,9,7,9,10,9,10,10,9,Cloud
Student_450,1449,2,8,8,7,6,6,10,9,10,8,7,6,Cyber Security
Student_451,1450,1,9,10,8,10,8,8,10,9,10,10,9,AI-IPA
Student_452,1451,2,7,8,9,9,10,10,10,9,6,9,10,AI-IPA
Student_453,1452,1,10,8,8,9,8,8,8,10,10,9,7,Cyber Security
Student_454,1453,2,10,6,6,9,9,9,6,8,10,6,8,Cyber Security
Student_455,1454,1,7,10,8,9,7,6,7,7,8,7,9,AI-IPA
Student_456,1455,2,7,8,7,8,6,7,8,9,7,10,10,Cyber Security
Student_457,1456,1,8,6,6,9,8,10,9,10,9,6,9,Cloud
Student_458,1457,2,8,8,6,10,8,7,6,9,8,7,9,Cyber Security
Student_459,1458,1,10,10,9,8,6,8,8,8,6,7,8,Cyber Security
Student_460,1459,2,7,6,6,8,7,10,9,8,7,8,6,Cyber Security
Student_461,1460,2,7,10,9,7,10,7,10,6,7,6,8,Cloud
Student_462,1461,2,8,9,10,9,8,7,6,8,10,7,8,AI-IPA
Student_463,1462,2,10,9,9,6,9,8,7,10,6,7,7,Cyber Security
Student_464,1463,1,6,10,6,6,6,10,6,7,6,9,6,AI-IPA
Student_465,1464,2,7,8,8,6,10,9,9,6,6,6,6,AI-IPA
Student_466,1465,1,8,8,9,7,10,7,6,6,10,7,7,AI-IPA
Student_467,1466,2,9,9,10,8,10,7,7,10,6,7,9,AI-IPA
Student_468,1467,2,6,9,8,6,9,8,7,7,10,6,10,Cyber Security
Student_469,1468,2,9,10,10,6,9,6,7,9,10,8,8,Cyber Security
Student_470,1469,1,7,7,10,9,8,6,9,10,6,10,7,Cyber Security
Student_471,1470,1,8,7,6,9,9,9,8,8,7,10,10,Cyber Security
Student_472,1471,2,8,8,8,10,7,9,9,10,6,7,10,Cloud
Student_473,1472,2,6,7,8,10,7,9,10,8,8,7,8,AI-IPA
Student_474,1473,2,10,8,9,6,6,6,10,7,10,6,10,Cloud
Student_475,1474,1,9,7,7,6,6,8,6,6,9,7,10,Cloud
Student_476,1475,1,8,8,7,9,8,9,6,7,8,6,7,Cyber Security
Student_477,1476,2,6,6,8,6,10,7,7,9,8,8,7,Cyber Security
Student_478,1477,2,7,9,9,8,10,8,10,6,6,6,6,AI-IPA
Student_479,1478,1,6,9,9,10,10,9,10,6,10,7,8,Cyber Security
Student_480,1479,2,7,10,6,9,6,7,7,8,8,6,8,Cyber Security
Student_481,1480,2,10,7,8,7,7,6,6,10,6,6,8,AI-IPA
Student_482,1481,1,7,10,7,6,7,9,8,9,10,6,9,AI-IPA
Student_483,1482,2,8,10,8,7,10,10,6,9,9,6,6,AI-IPA
Student_484,1483,1,7,6,7,8,9,8,8,9,7,9,7,AI-IPA
Student_485,1484,1,9,8,7,8,8,10,9,6,7,7,8,Cyber Security
Student_486,1485,2,7,6,6,7,7,10,7,10,7,9,6,AI-IPA
Student_487,1486,1,7,9,7,9,9,9,9,10,8,8,8,Cyber Security
Student_488,1487,2,8,10,10,10,7,8,7,7,6,7,10,Cyber Security
Student_489,1488,2,9,7,8,7,9,6,6,7,6,10,7,Cloud
Student_490,1489,1,8,9,8,9,9,10,7,6,7,6,9,Cloud
Student_491,1490,2,9,10,10,8,10,9,6,9,6,9,6,Cyber Security
Student_492,1491,1,9,7,9,8,10,9,6,6,8,7,10,AI-IPA
Student_493,1492,2,6,8,8,8,10,7,9,10,8,10,9,Cloud
Student_494,1493,1,10,9,9,7,7,6,8,7,10,10,10,Cyber Security
Student_495,1494,1,7,6,6,10,7,10,10,9,7,8,6,Cyber Security
Student_496,1495,2,8,8,7,10,7,6,7,6,8,7,9,AI-IPA
Student_497,1496,1,10,7,9,9,10,8,9,7,6,8,7,AI-IPA
Student_498,1497,1,9,6,7,9,7,7,8,6,8,10,8,Cyber Security
Student_499,1498,1,10,8,7,9,6,6,8,7,9,8,7,AI-IPA
Student_500,1499,2,7,8,9,9,8,6,7,7,9,6,6,Cyber Security
Student_501,1500,2,9,10,9,10,6,8,10,7,7,6,10,AI-IPA
Student_502,1501,1,8,9,6,10,10,8,6,10,7,10,9,Cyber Security
Student_503,1502,2,8,8,6,6,6,8,6,7,10,10,6,AI-IPA
Student_504,1503,1,10,8,7,10,6,6,7,10,9,7,7,Cyber Security
Student_505,1504,2,9,6,6,8,10,7,7,10,7,8,10,AI-IPA
Student_506,1505,2,8,8,6,6,9,7,7,7,7,10,7,Cyber Security
Student_507,1506,2,6,10,10,7,10,10,7,9,9,10,9,Cyber Security
Student_508,1507,2,8,7,8,9,8,7,8,10,7,8,8,Cloud
Student_509,1508,2,9,9,8,10,8,8,10,7,10,10,7,AI-IPA
Student_510,1509,2,7,9,8,10,10,8,7,10,6,10,6,Cloud
Student_511,1510,1,7,8,6,8,6,8,7,10,6,6,9,AI-IPA
Student_512,1511,2,9,7,9,8,9,6,10,10,9,7,9,Cyber Security
Student_513,1512,2,6,9,7,10,8,6,8,8,7,8,7,Cloud
Student_514,1513,1,6,8,10,9,7,9,10,10,7,7,7,Cloud
Student_515,1514,1,6,6,9,7,8,8,9,9,7,9,8,Cloud
Student_516,1515,2,10,9,6,9,7,10,10,9,6,8,6,Cloud
Student_517,1516,2,8,9,8,8,9,7,9,9,9,10,8,AI-IPA
Student_518,1517,1,6,10,8,10,9,7,7,8,9,7,8,AI-IPA
Student_519,1518,2,8,6,7,10,10,9,7,10,6,10,9,AI-IPA
Student_520,1519,2,6,9,8,6,8,9,8,7,9,7,7,Cyber Security
Student_521,1520,1,9,6,9,6,6,10,6,8,9,8,7,Cloud
Student_522,1521,1,10,8,7,10,8,8,6,10,7,8,9,Cloud
Student_523,1522,1,6,6,10,6,6,8,8,6,6,6,6,AI-IPA
Student_524,1523,1,7,10,6,7,8,8,9,8,9,10,6,AI-IPA
Student_525,1524,1,9,9,10,9,8,6,7,10,6,7,10,AI-IPA
Student_526,1525,1,10,8,7,6,10,6,6,9,9,6,6,Cyber Security
Student_527,1526,2,10,7,10,8,7,10,8,6,10,6,6,Cyber Security
Student_528,1527,2,7,7,8,10,8,6,8,10,10,8,9,Cloud
Student_529,1528,2,6,8,10,6,6,9,9,9,9,6,7,Cyber Security
Student_530,1529,1,10,8,6,10,7,7,8,9,10,9,7,AI-IPA
Student_531,1530,1,6,6,9,10,7,8,6,8,8,6,8,AI-IPA
Student_532,1531,2,9,8,10,7,10,6,7,7,10,9,8,AI-IPA
Student_533,1532,1,8,6,6,9,10,7,6,9,6,6,7,AI-IPA
Student_534,1533,1,9,10,6,8,9,6,8,10,6,8,9,Cyber Security
Student_535,1534,1,6,7,6,10,9,8,9,6,9,6,9,AI-IPA
Student_536,1535,1,8,10,6,6,9,9,8,10,7,6,9,Cloud
Student_537,1536,1,7,7,6,9,8,6,6,10,7,10,10,Cloud
Student_538,1537,2,6,7,10,6,7,8,6,9,9,6,10,Cyber Security
Student_539,1538,2,8,10,7,6,9,8,6,10,7,7,7,AI-IPA
Student_540,1539,1,10,7,7,10,10,9,6,9,6,6,10,AI-IPA
Student_541,1540,1,10,9,8,8,9,7,6,8,9,6,8,Cloud
Student_542,1541,1,9,6,6,10,7,8,7,10,8,6,8,Cyber Security
Student_543,1542,1,10,8,8,6,8,8,9,10,7,8,9,AI-IPA
Student_544,1543,2,6,10,6,10,8,9,10,7,7,6,6,AI-IPA
Student_545,1544,2,10,10,8,8,9,8,6,9,6,6,10,Cyber Security
Student_546,1545,2,6,10,6,10,6,6,10,9,7,8,9,Cyber Security
Student_547,1546,1,6,%,8,7,7,7,7,9,9,8,10,Cyber Security
Student_548,1547,1,6,8,10,6,6,6,6,10,7,10,7,AI-IPA
Student_549,1548,2,6,8,6,9,10,10,7,8,10,7,8,AI-IPA
Student_550,1549,1,9,10,10,8,6,10,9,10,9,6,10,Cloud
Student_551,1550,1,10,7,9,9,6,7,9,7,8,6,8,AI-IPA
Student_552,1551,1,8,6,8,6,8,9,7,7,7,6,8,Cyber Security
Student_553,1552,2,7,9,9,8,9,8,10,6,10,6,7,Cloud
Student_554,1553,1,10,6,6,9,8,8,10,8,6,7,8,Cloud
Student_555,1554,2,10,10,8,7,6,9,9,10,9,9,10,Cyber Security
Student_556,1555,2,6,8,6,9,10,9,7,9,10,9,9,Cyber Security
Student_557,1556,1,8,8,6,8,9,9,8,9,10,9,7,Cyber Security
Student_558,1557,2,9,6,9,8,8,8,10,8,7,10,9,AI-IPA
Student_559,1558,2,10,9,9,7,6,10,10,9,10,10,6,AI-IPA
Student_560,1559,2,8,7,7,6,8,10,8,6,8,8,7,AI-IPA
Student_561,1560,2,7,10,7,7,10,10,6,7,7,9,8,Cloud
Student_562,1561,2,7,7,7,8,7,9,10,9,6,7,9,AI-IPA
Student_563,1562,2,8,10,9,9,7,9,8,8,7,9,7,AI-IPA
Student_564,1563,2,10,8,10,6,10,8,7,10,7,7,7,Cyber Security
Student_565,1564,2,6,9,9,10,10,8,8,8,9,8,8,Cyber Security
Student_566,1565,1,10,8,10,10,9,8,10,7,9,10,10,Cloud
Student_567,1566,2,6,7,8,6,6,7,10,9,8,7,10,AI-IPA
Student_568,1567,1,9,9,6,6,10,9,9,10,10,9,6,AI-IPA
Student_569,1568,1,7,7,6,7,7,8,10,7,9,10,9,Cyber Security
Student_570,1569,1,9,8,8,7,6,8,9,9,8,7,10,Cyber Security
Student_571,1570,1,10,9,10,9,7,9,10,6,6,7,10,Cyber Security
Student_572,1571,2,9,6,7,8,10,10,6,10,9,8,8,Cloud
Student_573,1572,2,6,9,8,6,6,10,6,10,10,6,7,Cloud
Student_574,1573,1,6,9,9,9,6,10,9,7,6,9,7,Cloud
Student_575,1574,2,10,6,6,6,6,9,7,9,9,6,7,Cloud
Student_576,1575,2,9,8,6,6,9,10,10,6,10,6,10,Cyber Security
Student_577,1576,2,10,10,9,7,10,7,7,6,9,7,7,AI-IPA
Student_578,1577,2,8,9,9,6,6,8,9,8,9,9,8,AI-IPA
Student_579,1578,1,7,7,9,10,7,7,8,8,9,10,9,AI-IPA
Student_580,1579,2,9,9,7,9,6,6,7,10,7,10,9,Cloud
Student_581,1580,2,9,8,6,6,6,8,10,10,8,9,8,Cloud
Student_582,1581,1,7,10,7,10,9,7,9,7,6,9,7,AI-IPA
Student_583,1582,2,9,6,6,9,10,9,10,6,8,7,6,Cloud
Student_584,1583,1,10,9,10,9,7,8,6,10,7,10,7,Cyber Security
Student_585,1584,1,8,8,7,6,6,9,7,9,9,9,8,AI-IPA
Student_586,1585,1,6,6,8,6,6,10,9,7,6,6,9,Cyber Security
Student_587,1586,2,10,10,10,7,9,8,8,6,8,9,8,Cyber Security
Student_588,1587,2,10,9,7,9,9,6,7,8,10,10,7,Cyber Security
Student_589,1588,2,10,7,8,8,10,10,10,10,10,9,9,AI-IPA
Student_590,1589,1,9,9,6,7,10,9,9,7,7,10,6,Cyber Security
Student_591,1590,1,6,10,9,7,9,6,7,9,8,8,7,Cloud
Student_592,1591,2,10,9,7,6,10,10,10,7,7,10,9,Cloud
Student_593,1592,1,8,10,6,6,7,6,6,10,8,7,7,Cyber Security
Student_594,1593,2,10,9,7,8,9,10,7,9,10,10,6,Cyber Security
Student_595,1594,1,9,6,6,7,8,8,6,9,8,6,6,Cyber Security
Student_596,1595,2,8,7,10,10,8,7,8,8,9,6,6,Cyber Security
Student_597,1596,2,6,10,7,8,6,8,9,8,8,8,9,Cloud
Student_598,1597,2,7,6,10,10,8,9,9,8,8,6,7,Cloud
Student_599,1598,1,8,9,7,6,9,8,8,7,8,7,9,Cloud
Student_600,1599,1,6,9,8,9,6,7,8,9,6,7,10,AI-IPA
Student_601,1600,1,10,8,10,8,8,8,10,6,10,9,6,Cloud
Student_602,1601,1,10,7,6,6,9,7,6,8,8,10,10,Cloud
Student_603,1602,1,7,9,8,6,10,10,6,7,9,7,7,Cyber Security
Student_604,1603,1,6,6,6,9,6,8,8,10,8,7,6,Cyber Security
Student_605,1604,1,10,8,6,9,9,10,6,9,10,7,9,Cloud
Student_606,1605,2,10,8,10,6,9,9,10,7,6,9,6,Cyber Security
Student_607,1606,1,6,9,6,10,9,6,6,9,9,6,9,AI-IPA
Student_608,1607,2,9,7,6,7,10,7,7,10,8,9,8,Cloud
Student_609,1608,1,7,10,6,9,10,6,9,7,8,9,8,Cloud
Student_610,1609,1,8,7,8,9,6,10,7,6,7,10,9,Cloud
Student_611,1610,2,9,9,9,9,6,8,10,9,10,6,8,AI-IPA
Student_612,1611,1,9,10,7,8,9,10,8,6,8,9,7,AI-IPA
Student_613,1612,2,6,7,7,9,6,10,10,6,8,6,9,AI-IPA
Student_614,1613,1,9,6,9,8,8,7,6,10,8,10,9,Cyber Security
Student_615,1614,1,8,7,7,10,10,8,7,9,9,9,6,Cyber Security
Student_616,1615,2,6,6,9,7,6,7,10,7,8,7,7,Cyber Security
Student_617,1616,2,9,9,9,6,10,7,7,6,7,7,9,Cloud
Student_618,1617,1,7,6,7,6,7,10,7,8,6,7,9,Cyber Security
Student_619,1618,1,6,10,9,6,8,8,6,7,6,10,7,Cloud
Student_620,1619,2,10,7,7,10,9,7,10,6,6,7,6,Cyber Security
Student_621,1620,1,7,10,7,9,8,9,9,7,7,10,7,Cyber Security
Student_622,1621,2,7,8,7,9,7,6,7,10,9,6,10,AI-IPA
Student_623,1622,2,8,10,6,8,6,6,8,6,9,9,10,Cloud
Student_624,1623,1,10,7,8,10,8,7,10,6,7,10,8,Cloud
Student_625,1624,1,8,7,8,6,7,6,8,6,10,6,8,Cyber Security
Student_626,1625,1,10,8,9,8,9,9,8,6,9,7,9,AI-IPA
Student_627,1626,1,10,7,9,7,10,9,6,9,10,8,9,AI-IPA
Student_628,1627,1,9,7,9,6,10,8,9,6,9,9,7,Cyber Security
Student_629,1628,2,9,6,6,6,8,6,7,7,6,8,9,AI-IPA
Student_630,1629,2,9,6,8,10,9,6,7,10,9,7,7,AI-IPA
Student_631,1630,1,7,6,9,10,7,6,10,9,6,10,9,AI-IPA
Student_632,1631,1,6,9,6,7,10,8,6,7,10,10,6,AI-IPA
Student_633,1632,2,9,7,9,8,8,7,8,7,6,6,7,Cloud
Student_634,1633,2,10,8,6,8,9,8,8,9,10,10,6,AI-IPA
Student_635,1634,2,8,7,9,9,7,9,10,7,9,8,7,AI-IPA
Student_636,1635,2,10,10,10,9,9,6,8,10,7,10,9,Cloud
Student_637,1636,1,7,7,10,9,10,6,8,8,10,10,7,Cloud
Student_638,1637,2,9,10,10,9,8,7,7,6,6,7,10,AI-IPA
Student_639,1638,1,10,10,6,9,10,7,7,7,6,6,6,Cloud
Student_640,1639,1,8,7,6,9,8,10,8,8,9,8,9,AI-IPA
Student_641,1640,2,8,6,10,7,8,8,7,8,7,9,10,Cloud
Student_642,1641,2,6,8,9,6,9,9,10,9,8,10,10,Cyber Security
Student_643,1642,2,7,8,9,8,10,7,6,7,6,8,10,Cloud
Student_644,1643,1,7,9,10,10,7,9,8,8,8,10,9,AI-IPA
Student_645,1644,1,8,10,6,8,8,7,10,6,9,6,8,Cyber Security
Student_646,1645,2,6,7,7,9,9,9,6,10,10,10,6,Cloud
Student_647,1646,1,10,6,9,10,10,7,9,7,7,10,9,Cloud
Student_648,1647,2,8,10,9,9,8,9,9,6,7,6,9,Cyber Security
Student_649,1648,2,7,7,7,10,7,8,8,10,9,9,10,Cyber Security
Student_650,1649,2,6,7,9,7,7,7,7,6,7,8,9,Cloud
Student_651,1650,2,10,10,9,6,7,8,8,7,10,6,7,AI-IPA
Student_652,1651,2,8,10,6,8,9,9,7,10,9,6,9,AI-IPA
Student_653,1652,2,7,8,10,8,6,8,10,10,10,6,10,Cloud
Student_654,1653,1,10,9,8,10,7,8,10,9,8,10,8,Cloud
Student_655,1654,1,8,9,9,6,9,8,10,10,8,6,7,Cloud
Student_656,1655,1,7,6,8,7,7,6,6,8,6,7,9,Cyber Security
Student_657,1656,2,8,10,7,6,9,9,10,9,6,6,9,Cyber Security
Student_658,1657,1,7,10,10,10,7,10,6,8,9,10,10,Cyber Security
Student_659,1658,2,10,6,9,10,6,9,10,7,7,10,10,AI-IPA
Student_660,1659,1,7,9,7,9,6,6,7,7,10,9,10,AI-IPA
Student_661,1660,1,8,10,9,9,6,10,10,8,8,10,6,Cloud
Student_662,1661,2,10,8,10,8,6,6,7,9,10,9,9,Cloud
Student_663,1662,1,7,9,6,6,9,6,6,6,7,9,8,Cyber Security
Student_664,1663,1,6,9,9,8,7,9,9,6,7,6,6,Cloud
Student_665,1664,2,9,10,7,8,8,9,10,6,10,6,10,Cloud
Student_666,1665,1,10,8,6,7,8,10,9,7,8,8,8,Cloud
Student_667,1666,1,6,10,6,8,7,9,10,10,9,7,9,Cloud
Student_668,1667,1,10,8,7,6,10,7,7,8,7,7,9,Cloud
Student_669,1668,2,7,7,7,10,7,10,6,9,9,8,7,AI-IPA
Student_670,1669,1,6,9,9,10,7,10,10,10,9,10,7,Cyber Security
Student_671,1670,1,8,10,10,7,9,10,10,9,9,10,8,Cyber Security
Student_672,1671,1,7,10,7,8,10,9,7,6,6,8,9,Cyber Security
Student_673,1672,2,10,10,10,9,10,7,9,9,7,7,6,Cyber Security
Student_674,1673,1,7,9,8,7,6,10,9,6,9,10,8,Cloud
Student_675,1674,1,7,6,8,6,8,9,8,8,9,8,9,AI-IPA
Student_676,1675,2,6,10,9,6,6,7,9,6,6,9,7,Cyber Security
Student_677,1676,1,6,7,6,7,10,7,9,7,6,9,7,Cyber Security
Student_678,1677,2,10,9,10,6,6,10,6,10,8,8,7,Cyber Security
Student_679,1678,2,7,8,10,6,7,9,10,8,7,8,7,AI-IPA
Student_680,1679,1,6,7,9,7,8,6,9,10,9,6,9,AI-IPA
Student_681,1680,2,7,10,7,6,10,7,7,9,8,8,6,Cyber Security
Student_682,1681,2,9,10,9,8,8,9,7,6,9,9,6,Cloud
Student_683,1682,1,10,9,9,10,10,10,7,7,9,9,9,Cloud
Student_684,1683,2,7,9,7,9,10,9,8,7,6,8,6,Cloud
Student_685,1684,2,6,9,10,9,6,8,6,8,10,6,8,AI-IPA
Student_686,1685,2,6,10,6,7,7,7,8,8,9,9,8,Cloud
Student_687,1686,1,8,10,8,7,6,9,8,6,7,6,7,Cyber Security
Student_688,1687,2,7,6,6,6,9,8,7,10,8,9,9,Cloud
Student_689,1688,2,8,7,7,10,6,8,9,10,6,10,8,Cyber Security
Student_690,1689,2,6,7,6,7,8,10,10,8,8,7,7,Cloud
Student_691,1690,2,10,8,8,6,9,9,7,10,6,8,7,AI-IPA
Student_692,1691,1,10,8,6,7,7,7,6,9,9,8,10,AI-IPA
Student_693,1692,1,7,6,9,10,7,6,8,8,9,9,9,Cyber Security
Student_694,1693,2,9,10,10,8,7,0,8,7,9,8,9,Cyber Security
Student_695,1694,1,6,6,10,8,8,10,9,8,10,10,8,AI-IPA
Student_696,1695,2,9,7,9,8,7,8,10,9,8,7,10,Cloud
Student_697,1696,1,7,10,10,10,9,9,8,7,6,7,8,Cloud
Student_698,1697,2,10,7,10,6,9,6,8,9,10,7,10,AI-IPA
Student_699,1698,1,8,8,8,9,7,6,6,10,8,8,8,Cloud
Student_700,1699,2,6,7,7,9,10,10,8,9,10,10,10,Cloud
Student_701,1700,1,10,10,9,8,10,9,9,8,10,10,10,Cyber Security
Student_702,1701,2,6,8,8,6,8,6,9,10,8,10,6,Cyber Security
Student_703,1702,2,6,9,9,6,10,8,10,6,7,8,9,Cloud
Student_704,1703,2,9,10,9,7,6,10,8,9,10,7,7,Cyber Security
Student_705,1704,2,9,10,9,10,7,7,7,8,9,6,7,AI-IPA
Student_706,1705,1,9,10,8,6,10,9,10,7,10,9,10,Cyber Security
Student_707,1706,1,9,6,7,7,8,7,6,7,10,7,10,Cloud
Student_708,1707,2,7,6,6,10,10,7,6,7,7,9,7,Cloud
Student_709,1708,1,6,7,8,7,8,6,10,8,6,8,8,AI-IPA
Student_710,1709,2,6,10,9,8,6,6,9,10,9,10,10,Cyber Security
Student_711,1710,2,9,6,7,8,7,6,6,10,8,10,9,AI-IPA
Student_712,1711,2,8,10,10,8,8,10,6,6,6,8,9,Cloud
Student_713,1712,1,6,10,10,8,6,9,8,10,9,9,10,Cloud
Student_714,1713,2,7,6,6,7,10,9,10,10,10,7,9,Cloud
Student_715,1714,1,10,8,9,10,10,6,6,9,10,10,10,Cyber Security
Student_716,1715,1,7,7,6,9,7,9,8,10,9,6,8,Cloud
Student_717,1716,2,6,8,10,6,7,10,7,9,10,7,8,Cloud
Student_718,1717,2,8,10,8,9,9,9,7,7,7,10,9,AI-IPA
Student_719,1718,2,9,10,6,7,6,10,10,10,6,10,9,AI-IPA
Student_720,1719,2,9,6,9,7,7,6,10,9,9,7,6,Cloud
Student_721,1720,1,6,8,6,7,7,9,8,8,8,9,9,AI-IPA
Student_722,1721,2,7,7,10,10,6,10,7,6,10,9,9,Cyber Security
Student_723,1722,1,10,9,8,7,9,8,10,8,6,8,9,Cloud
